31;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;M;     ;;2018-10-31 - 04:47:34pm//
32;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;M;     ;;2018-10-31 - 04:47:46pm//
33;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;m;     ;;2018-10-31 - 04:53:03pm//
34;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;F;     ;;2018-10-31 - 04:53:16pm//
35;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;Fi;     ;;2018-10-31 - 04:53:33pm//
36;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;Fi;     ;;2018-10-31 - 04:54:12pm//
37;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;F;     ;;2018-10-31 - 04:55:23pm//
38;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;AlTro;     ;;2018-10-31 - 04:55:39pm//
39;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;AlTro;     ;;2018-10-31 - 05:00:11pm//
40;foem;mlkml;0099-09-09;mlmlm;0900;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;AlTro;     ;;2018-10-31 - 05:05:06pm//
41;foem;mlkml;0099-09-09;mlmlm;0902;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;M;;;2018-10-31 - 05:10:21pm//
42;foem;mlkml;0099-09-09;mlmlm;0902;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;M;;;2018-10-31 - 05:10:29pm//
43;foem;mlkml;0099-09-09;mlmlm;0a02;mlmmlm;09090;909090992;bryan.beffa@samtrevano.ch;M;;;2018-10-31 - 05:10:39pm//
44;foem;mlkml;0099-09-09;mlmlm;0a02;mlmmlm;0s090;909090992;bryan.beffa@samtrevano.ch;M;;;2018-10-31 - 05:10:58pm//
45;foem;mlkml;0099-09-09;mlmlm;0a02;mlmmlm;03330;909090992;bryan.beffa@samtrevano.ch;M;;;2018-10-31 - 05:11:59pm//
46;foem;mlkml;0099-09-09;mlmlm;0a02;mlmmlm;03330;909090992;bryan.beffa@samtrevano.ch;M;;;2018-10-31 - 05:14:17pm//
